ZMW,region,start,stop,y
6423120,CCS,0,326,100
6423120,Five_Barcode_Reverse,301,326,75
6423120,Three_Barcode,1,75,50
6423121,CCS,0,1127,100
6423121,Five_Barcode_Reverse,1103,1127,75
6423121,Three_Barcode_Reverse,1057,1127,50
6423122,CCS,0,3268,100
6423122,Five_Barcode_Reverse,1372,1396,75
6423122,Three_Barcode_Reverse,3200,3270,50
6423123,CCS,0,966,100
6423124,CCS,0,3178,100
6423124,Five_Barcode,1,24,75
6423124,Three_Barcode,1,74,50
6423126,CCS,0,1661,100
6423126,Five_Barcode_Reverse,1637,1661,75
6423126,Three_Barcode,1,71,50
6423127,CCS,0,464,100
6423128,CCS,0,1489,100
6423128,Five_Barcode,1,26,75
6423128,Three_Barcode,1,71,50
6423129,CCS,0,823,100
6423129,Five_Barcode_Reverse,799,823,75
6423129,Three_Barcode,1,71,50
6423131,CCS,0,2336,100
6423131,Five_Barcode_Reverse,2312,2336,75
6423131,Three_Barcode,1,71,50
6423134,CCS,0,414,100
6423135,CCS,0,4668,100
6423135,Five_Barcode_Reverse,4644,4668,75
6423135,Three_Barcode,1,72,50
6423136,CCS,0,516,100
6423136,Five_Barcode_Reverse,492,516,75
6423136,Three_Barcode_Reverse,446,516,50
6423137,CCS,0,2322,100
6423137,Five_Barcode,1,27,75
6423137,Three_Barcode,1,76,50
6423138,CCS,0,4517,100
6423138,Three_Barcode,56,156,50
6423139,CCS,0,641,100
6423139,Five_Barcode_Reverse,617,641,75
6423139,Three_Barcode,1,72,50
6423140,CCS,0,4578,100
6423140,Five_Barcode_Reverse,2806,2830,75
6423140,Three_Barcode_Reverse,4508,4579,50
6423141,CCS,0,3631,100
6423141,Five_Barcode_Reverse,3607,3631,75
6423141,Three_Barcode,1,73,50
6423142,CCS,0,1732,100
6423142,Five_Barcode_Reverse,1708,1732,75
6423142,Three_Barcode,1,72,50
6423143,CCS,0,544,100
6423143,Five_Barcode_Reverse,520,544,75
6423143,Three_Barcode,1,71,50
6423144,CCS,0,624,100
6423147,CCS,0,1854,100
6423147,Five_Barcode,1,25,75
6423147,Three_Barcode_Reverse,1784,1856,50
6423148,CCS,0,5148,100
6423148,Three_Barcode_Reverse,5069,5149,50
6423149,CCS,0,1040,100
6423149,Five_Barcode_Reverse,1016,1040,75
6423149,Three_Barcode_Reverse,970,1040,50
6423151,CCS,0,8598,100
6423151,Five_Barcode_Reverse,2351,2375,75
6423151,Three_Barcode_Reverse,4935,5032,50
6423151,Three_Barcode_Reverse,4935,5034,50
6423152,CCS,0,371,100
6423152,Five_Barcode_Reverse,347,371,75
6423152,Three_Barcode,1,71,50
6423153,CCS,0,419,100
6423154,CCS,0,6771,100
6423155,CCS,0,2972,100
6423155,Five_Barcode,1,25,75
6423155,Three_Barcode,1,71,50
6423156,CCS,0,57,100
6423157,CCS,0,3391,100
6423157,Five_Barcode_Reverse,1135,1159,75
6423157,Five_Barcode_Reverse,3367,3391,75
6423157,Three_Barcode_Reverse,1090,1160,50
6423158,CCS,0,3918,100
6423158,Three_Barcode_Reverse,2405,2497,50
6423159,CCS,0,2199,100
6423159,Three_Barcode,46,121,50
6423163,CCS,0,1796,100
6423163,Five_Barcode_Reverse,1772,1796,75
6423163,Three_Barcode,1,72,50
6423165,CCS,0,391,100
6423166,CCS,0,938,100
6423166,Five_Barcode_Reverse,914,938,75
6423166,Three_Barcode,1,72,50
6423167,CCS,0,3241,100
6423167,Five_Barcode_Reverse,3217,3241,75
6423167,Three_Barcode,1,72,50
6423168,CCS,0,1492,100
6423168,Three_Barcode_Reverse,215,313,50
6423168,Three_Barcode_Reverse,215,315,50
6423169,CCS,0,99,100
6423170,CCS,0,404,100
6423170,Five_Barcode_Reverse,380,404,75
6423170,Three_Barcode_Reverse,334,404,50
6423171,CCS,0,969,100
6423171,Five_Barcode_Reverse,945,969,75
6423171,Three_Barcode_Reverse,889,969,50
6423172,CCS,0,1051,100
6423172,Five_Barcode_Reverse,1027,1051,75
6423172,Three_Barcode_Reverse,981,1051,50
6423173,CCS,0,269,100
6423174,CCS,0,1283,100
6423177,CCS,0,1463,100
6423181,CCS,0,113,100
6423182,CCS,0,2114,100
6423182,Five_Barcode_Reverse,2085,2111,75
6423182,Three_Barcode_Reverse,2038,2112,50
6423184,CCS,0,238,100
6423185,CCS,0,2597,100
6423185,Five_Barcode_Reverse,2570,2597,75
6423185,Three_Barcode_Reverse,2520,2598,50
6423186,CCS,0,1471,100
6423186,Five_Barcode,1,25,75
6423186,Three_Barcode_Reverse,1398,1478,50
6423188,CCS,0,1840,100
6423188,Five_Barcode_Reverse,1816,1840,75
6423188,Three_Barcode_Reverse,1770,1840,50
6423190,CCS,0,1833,100
6423190,Three_Barcode,1,78,50
6423192,CCS,0,748,100
6423192,Three_Barcode_Reverse,678,759,50
6423193,CCS,0,1999,100
6423193,Three_Barcode_Reverse,1913,1988,50
6423194,CCS,0,596,100
6423194,Five_Barcode,1,26,75
6423195,CCS,0,1452,100
6423196,CCS,0,2465,100
6423196,Five_Barcode_Reverse,2441,2465,75
6423196,Three_Barcode,1,71,50
6423198,CCS,0,1479,100
6423198,Five_Barcode_Reverse,1455,1479,75
6423198,Three_Barcode_Reverse,1411,1481,50
6423200,CCS,0,3497,100
6423200,Five_Barcode_Reverse,2380,2406,75
6423200,Three_Barcode,2407,2482,50
6423201,CCS,0,3894,100
6423201,Five_Barcode_Reverse,3868,3894,75
6423201,Three_Barcode,1,76,50
6423202,CCS,0,2525,100
6423202,Five_Barcode_Reverse,2501,2525,75
6423202,Three_Barcode_Reverse,2455,2525,50
6423203,CCS,0,864,100
6423203,Three_Barcode_Reverse,795,873,50
6423206,CCS,0,1610,100
6423206,Five_Barcode_Reverse,1586,1610,75
6423206,Three_Barcode_Reverse,1540,1610,50
6423207,CCS,0,1949,100
6423208,CCS,0,251,100
6423209,CCS,0,1336,100
6423212,CCS,0,595,100
6423212,Three_Barcode_Reverse,516,595,50
6423213,CCS,0,1108,100
6423213,Five_Barcode,1,26,75
6423213,Three_Barcode,1,76,50
6423214,CCS,0,2313,100
6423215,CCS,0,649,100
6423220,CCS,0,1903,100
6423220,Five_Barcode_Reverse,1879,1903,75
6423220,Three_Barcode,1,71,50
6423221,CCS,0,85,100
6423222,CCS,0,4421,100
6423222,Three_Barcode_Reverse,4347,4422,50
6423222,Three_Barcode_Reverse,4347,4424,50
6423222,Three_Barcode_Reverse,4347,4426,50
6423222,Three_Barcode_Reverse,4347,4428,50
6423226,CCS,0,3138,100
6423226,Five_Barcode_Reverse,613,637,75
6423226,Five_Barcode_Reverse,1583,1607,75
6423226,Five_Barcode_Reverse,2193,2217,75
6423226,Five_Barcode_Reverse,3114,3138,75
6423226,Three_Barcode_Reverse,1537,1607,50
6423226,Three_Barcode_Reverse,2147,2217,50
6423227,CCS,0,1542,100
6423227,Five_Barcode_Reverse,1520,1544,75
6423227,Three_Barcode_Reverse,1473,1548,50
6423229,CCS,0,2583,100
6423229,Five_Barcode_Reverse,1758,1782,75
6423229,Five_Barcode_Reverse,2559,2583,75
6423229,Three_Barcode_Reverse,1712,1782,50
6423232,CCS,0,145,100
6423233,CCS,0,3500,100
6423233,Five_Barcode_Reverse,3476,3500,75
6423233,Three_Barcode_Reverse,3429,3500,50
6423238,CCS,0,392,100
6423240,CCS,0,1409,100
6423240,Five_Barcode_Reverse,1385,1409,75
6423240,Three_Barcode_Reverse,1337,1410,50
6423241,CCS,0,1035,100
6423242,CCS,0,934,100
6423243,CCS,0,791,100
6423243,Five_Barcode_Reverse,767,791,75
6423243,Three_Barcode,1,71,50
6423244,CCS,0,946,100
6423244,Five_Barcode_Reverse,922,946,75
6423244,Three_Barcode_Reverse,877,947,50
6423245,CCS,0,1995,100
6423245,Three_Barcode_Reverse,1683,1764,50
6423247,CCS,0,189,100
6423248,CCS,0,1018,100
6423248,Five_Barcode_Reverse,994,1018,75
6423248,Three_Barcode,1,71,50
6423250,CCS,0,1989,100
6423250,Five_Barcode_Reverse,1965,1990,75
6423250,Three_Barcode,1,75,50
6423251,CCS,0,3465,100
6423251,Five_Barcode_Reverse,3441,3465,75
6423251,Three_Barcode,1,72,50
6423252,CCS,0,104,100
6423253,CCS,0,2066,100
6423253,Three_Barcode,1,79,50
6423254,CCS,0,990,100
6423255,CCS,0,3433,100
6423258,CCS,0,2749,100
6423258,Three_Barcode_Reverse,2676,2752,50
6423259,CCS,0,149,100
6423261,CCS,0,1024,100
6423261,Five_Barcode_Reverse,1000,1024,75
6423261,Three_Barcode_Reverse,953,1024,50
6423265,CCS,0,1043,100
6423265,Five_Barcode_Reverse,1019,1043,75
6423265,Three_Barcode,1,71,50
6423266,CCS,0,2084,100
6423266,Five_Barcode_Reverse,1824,1848,75
6423266,Three_Barcode,1,71,50
6423268,CCS,0,319,100
6423268,Five_Barcode,2,26,75
6423268,Three_Barcode,2,73,50
6423270,CCS,0,1299,100
6423270,Five_Barcode_Reverse,1275,1299,75
6423270,Three_Barcode,1,72,50
6423272,CCS,0,1275,100
6423272,Five_Barcode_Reverse,1251,1275,75
6423272,Three_Barcode_Reverse,1203,1275,50
6423273,CCS,0,365,100
6423273,Five_Barcode_Reverse,341,365,75
6423273,Three_Barcode,1,71,50
6423274,CCS,0,1023,100
6423274,Five_Barcode_Reverse,999,1023,75
6423274,Three_Barcode,1,72,50
6423275,CCS,0,2136,100
6423275,Five_Barcode_Reverse,2112,2136,75
6423275,Three_Barcode_Reverse,2068,2138,50
6423276,CCS,0,669,100
6423276,Three_Barcode_Reverse,138,236,50
6423277,CCS,0,1581,100
6423278,CCS,0,2155,100
6423278,Five_Barcode_Reverse,2131,2155,75
6423278,Three_Barcode,1,71,50
6423279,CCS,0,4731,100
6423279,Three_Barcode,2,96,50
6423281,CCS,0,146,100
6423282,CCS,0,1940,100
6423282,Five_Barcode,1,25,75
6423282,Three_Barcode_Reverse,1861,1941,50
6423283,CCS,0,812,100
6423283,Five_Barcode_Reverse,788,812,75
6423283,Three_Barcode_Reverse,742,812,50
6423284,CCS,0,3630,100
6423284,Five_Barcode,1,25,75
6423284,Three_Barcode,1,71,50
6423287,CCS,0,1789,100
6423287,Five_Barcode_Reverse,1761,1789,75
6423287,Three_Barcode_Reverse,1712,1789,50
6423288,CCS,0,1977,100
6423288,Five_Barcode,1,25,75
6423288,Three_Barcode_Reverse,1904,1977,50
6423290,CCS,0,1739,100
6423290,Three_Barcode_Reverse,1671,1744,50
6423291,CCS,0,2137,100
6423291,Five_Barcode_Reverse,1339,1363,75
6423291,Five_Barcode_Reverse,2113,2137,75
6423291,Three_Barcode_Reverse,1293,1363,50
6423291,Three_Barcode_Reverse,2067,2137,50
6423293,CCS,0,3718,100
6423294,CCS,0,478,100
6423294,Five_Barcode_Reverse,454,478,75
6423294,Three_Barcode,1,71,50
6423295,CCS,0,235,100
6423296,CCS,0,835,100
6423297,CCS,0,957,100
6423297,Three_Barcode_Reverse,801,882,50
6423297,Adapter,874,932,25
6423298,CCS,0,1949,100
6423298,Five_Barcode,1,25,75
6423298,Three_Barcode,1,75,50
6423299,CCS,0,3563,100
6423300,CCS,0,1093,100
6423300,Five_Barcode_Reverse,1067,1093,75
6423300,Three_Barcode_Reverse,1018,1094,50
6423301,CCS,0,2979,100
6423301,Five_Barcode_Reverse,2955,2979,75
6423301,Three_Barcode,1,72,50
6423302,CCS,0,638,100
6423302,Three_Barcode_Reverse,37,125,50
6423303,CCS,0,3068,100
6423303,Five_Barcode_Reverse,3044,3068,75
6423303,Three_Barcode,1,71,50
6423304,CCS,0,195,100
6423305,CCS,0,2406,100
6423305,Five_Barcode_Reverse,2382,2406,75
6423305,Three_Barcode_Reverse,2336,2406,50
6423307,CCS,0,923,100
6423307,Five_Barcode,1,25,75
6423307,Three_Barcode_Reverse,855,925,50
6423310,CCS,0,813,100
6423310,Five_Barcode_Reverse,789,813,75
6423310,Three_Barcode_Reverse,742,813,50
6423314,CCS,0,1763,100
6423314,Five_Barcode_Reverse,1739,1764,75
6423314,Three_Barcode,1,72,50
6423316,CCS,0,409,100
6423317,CCS,0,282,100
6423318,CCS,0,326,100
6423319,CCS,0,3766,100
6423319,Five_Barcode_Reverse,3742,3766,75
6423319,Three_Barcode,1,71,50
6423320,CCS,0,246,100
6423321,CCS,0,374,100
6423323,CCS,0,4157,100
6423323,Five_Barcode_Reverse,3218,3242,75
6423323,Five_Barcode_Reverse,4133,4157,75
6423323,Three_Barcode_Reverse,3170,3242,50
6423324,CCS,0,1657,100
6423324,Three_Barcode_Reverse,1561,1645,50
6423325,CCS,0,1303,100
6423325,Five_Barcode_Reverse,1279,1303,75
6423325,Three_Barcode,1,72,50
6423326,CCS,0,2564,100
6423326,Five_Barcode,1,25,75
6423326,Three_Barcode,1,72,50
6423327,CCS,0,1602,100
6423327,Five_Barcode_Reverse,1578,1602,75
6423327,Three_Barcode_Reverse,1531,1602,50
6423329,CCS,0,3017,100
6423329,Five_Barcode_Reverse,2993,3017,75
6423329,Three_Barcode,1,71,50
6423331,CCS,0,3289,100
6423331,Three_Barcode_Reverse,1689,1788,50
6423332,CCS,0,3167,100
6423332,Five_Barcode_Reverse,3143,3167,75
6423332,Three_Barcode,1,80,50
6423335,CCS,0,388,100
6423338,CCS,0,123,100
6423339,CCS,0,133,100
6423339,Three_Barcode_Reverse,25,120,50
6423340,CCS,0,2839,100
6423340,Five_Barcode,1,27,75
6423340,Three_Barcode,1,74,50
6423343,CCS,0,1978,100
6423343,Three_Barcode,1,75,50
6423344,CCS,0,2112,100
6423344,Three_Barcode_Reverse,2020,2104,50
6423345,CCS,0,5473,100
6423345,Five_Barcode_Reverse,5449,5473,75
6423345,Three_Barcode_Reverse,5403,5473,50
6423347,CCS,0,2848,100
6423347,Five_Barcode_Reverse,2824,2848,75
6423347,Three_Barcode,1,71,50
6423349,CCS,0,1149,100
6423350,CCS,0,935,100
6423350,Five_Barcode_Reverse,911,935,75
6423350,Three_Barcode,1,71,50
6423352,CCS,0,1985,100
6423352,Three_Barcode,2,85,50
6423353,CCS,0,2897,100
6423353,Five_Barcode,1,25,75
6423353,Three_Barcode,1,71,50
6423354,CCS,0,4289,100
6423354,Five_Barcode,1,27,75
6423354,Three_Barcode_Reverse,4213,4288,50
6423357,CCS,0,3292,100
6423357,Five_Barcode_Reverse,3268,3292,75
6423357,Three_Barcode,3,78,50
6423358,CCS,0,1773,100
6423358,Five_Barcode,1,25,75
6423358,Three_Barcode_Reverse,1701,1773,50
6423359,CCS,0,124,100
6423360,CCS,0,118,100
6423361,CCS,0,1107,100
6423361,Five_Barcode_Reverse,1083,1107,75
6423361,Three_Barcode,1,72,50
6423362,CCS,0,206,100
6423363,CCS,0,711,100
6423364,CCS,0,155,100
6423365,CCS,0,1477,100
6423365,Five_Barcode_Reverse,1453,1477,75
6423365,Three_Barcode,1,71,50
6423366,CCS,0,3674,100
6423366,Five_Barcode_Reverse,3650,3675,75
6423367,CCS,0,840,100
6423367,Five_Barcode_Reverse,816,840,75
6423367,Three_Barcode_Reverse,770,840,50
6423371,CCS,0,487,100
6423371,Three_Barcode_Reverse,409,490,50
6423375,CCS,0,302,100
6423376,CCS,0,2168,100
6423376,Five_Barcode_Reverse,2144,2168,75
6423376,Three_Barcode,1,71,50
6423377,CCS,0,1222,100
6423378,CCS,0,1911,100
6423378,Five_Barcode_Reverse,1887,1911,75
6423378,Three_Barcode_Reverse,1841,1911,50
6423379,CCS,0,703,100
6423379,Five_Barcode_Reverse,677,703,75
6423379,Three_Barcode_Reverse,630,704,50
6423381,CCS,0,1907,100
6423381,Five_Barcode_Reverse,1883,1907,75
6423381,Three_Barcode_Reverse,1837,1907,50
6423384,CCS,0,994,100
6423384,Five_Barcode_Reverse,970,994,75
6423384,Three_Barcode_Reverse,924,994,50
6423386,CCS,0,2056,100
6423386,Five_Barcode_Reverse,2032,2056,75
6423386,Three_Barcode,1,71,50
6423387,CCS,0,614,100
6423387,Five_Barcode_Reverse,590,614,75
6423387,Three_Barcode,1,71,50
6423389,CCS,0,4340,100
6423389,Five_Barcode_Reverse,4316,4340,75
6423389,Three_Barcode,1,72,50
6423390,CCS,0,2856,100
6423390,Three_Barcode_Reverse,2780,2862,50
6423392,CCS,0,721,100
6423392,Five_Barcode_Reverse,697,721,75
6423392,Three_Barcode,1,71,50
6423394,CCS,0,1315,100
6423394,Five_Barcode_Reverse,1291,1315,75
6423394,Three_Barcode,1,72,50
6423395,CCS,0,990,100
6423395,Five_Barcode_Reverse,966,990,75
6423395,Three_Barcode_Reverse,918,990,50
6423397,CCS,0,1519,100
6423398,CCS,0,760,100
6423398,Three_Barcode_Reverse,690,769,50
6423399,CCS,0,492,100
6423400,CCS,0,420,100
6423402,CCS,0,1430,100
6423402,Five_Barcode,1,25,75
6423403,CCS,0,335,100
6423403,Five_Barcode,1,26,75
6423403,Three_Barcode,1,75,50
6423404,CCS,0,1156,100
6423404,Five_Barcode_Reverse,1132,1156,75
6423404,Three_Barcode_Reverse,1085,1156,50
6423405,CCS,0,661,100
6423405,Five_Barcode_Reverse,637,661,75
6423405,Three_Barcode_Reverse,592,662,50
6423406,CCS,0,7150,100
6423406,Three_Barcode_Reverse,7075,7154,50
6423406,Three_Barcode_Reverse,7075,7158,50
6423408,CCS,0,1717,100
6423408,Five_Barcode_Reverse,1693,1717,75
6423408,Three_Barcode,1,71,50
6423409,CCS,0,121,100
6423411,CCS,0,362,100
6423412,CCS,0,1408,100
6423412,Five_Barcode,1,25,75
6423412,Three_Barcode_Reverse,1340,1411,50
6423413,CCS,0,1376,100
6423413,Five_Barcode_Reverse,1352,1376,75
6423413,Three_Barcode,1,69,50
6423414,CCS,0,2472,100
6423414,Five_Barcode_Reverse,2448,2472,75
6423414,Three_Barcode_Reverse,2401,2472,50
6423418,CCS,0,920,100
6423418,Five_Barcode_Reverse,896,920,75
6423418,Three_Barcode_Reverse,850,920,50
6423419,CCS,0,1074,100
6423420,CCS,0,248,100
6423420,Five_Barcode_Reverse,224,248,75
6423420,Three_Barcode_Reverse,178,248,50
6423421,CCS,0,537,100
6423422,CCS,0,883,100
6423422,Five_Barcode_Reverse,859,883,75
6423422,Three_Barcode,1,71,50
6423423,CCS,0,5254,100
6423423,Three_Barcode_Reverse,2201,2296,50
6423423,Three_Barcode_Reverse,2201,2298,50
6423424,CCS,0,582,100
6423424,Five_Barcode_Reverse,559,583,75
6423424,Three_Barcode_Reverse,510,583,50
6423426,CCS,0,553,100
6423427,CCS,0,4548,100
6423427,Five_Barcode_Reverse,4523,4547,75
6423427,Three_Barcode,1,71,50
6423427,Three_Barcode,1,73,50
6423427,Adapter,104,161,25
6423430,CCS,0,4580,100
6423430,Five_Barcode_Reverse,4556,4580,75
6423430,Three_Barcode,2,79,50
6423431,CCS,0,3348,100
6423431,Five_Barcode_Reverse,3324,3348,75
6423431,Three_Barcode,1,71,50
6423432,CCS,0,604,100
6423432,Five_Barcode_Reverse,580,604,75
6423432,Three_Barcode_Reverse,537,607,50
6423434,CCS,0,3960,100
6423435,CCS,0,1294,100
6423436,CCS,0,868,100
6423436,Five_Barcode_Reverse,844,869,75
6423436,Three_Barcode,1,74,50
6423437,CCS,0,2368,100
6423437,Five_Barcode_Reverse,2344,2368,75
6423437,Three_Barcode_Reverse,2298,2368,50
6423438,CCS,0,1437,100
6423438,Three_Barcode,1,80,50
6423442,CCS,0,520,100
6423442,Five_Barcode_Reverse,496,520,75
6423442,Three_Barcode_Reverse,449,520,50
6423443,CCS,0,1012,100
6423444,CCS,0,2460,100
6423444,Five_Barcode,2,27,75
6423444,Three_Barcode,2,78,50
6423445,CCS,0,5228,100
6423445,Five_Barcode,1,25,75
6423445,Three_Barcode,1,75,50
6423446,CCS,0,1826,100
6423446,Five_Barcode_Reverse,1802,1826,75
6423446,Three_Barcode_Reverse,1755,1826,50
6423447,CCS,0,854,100
6423448,CCS,0,1208,100
6423448,Five_Barcode_Reverse,1184,1208,75
6423448,Three_Barcode,1,71,50
6423449,CCS,0,767,100
6423449,Five_Barcode_Reverse,743,767,75
6423449,Three_Barcode,1,71,50
6423450,CCS,0,1246,100
6423450,Five_Barcode_Reverse,1221,1246,75
6423450,Three_Barcode_Reverse,1169,1246,50
6423452,CCS,0,2751,100
6423452,Five_Barcode_Reverse,2729,2753,75
6423452,Three_Barcode,1,75,50
6423453,CCS,0,737,100
6423454,CCS,0,1227,100
6423455,CCS,0,277,100
6423455,Three_Barcode,89,185,50
6423456,CCS,0,1741,100
6423457,CCS,0,1910,100
6423457,Five_Barcode_Reverse,1886,1910,75
6423457,Three_Barcode_Reverse,1840,1910,50
6423459,CCS,0,9104,100
6423459,Five_Barcode,4049,4076,75
6423459,Three_Barcode,4049,4138,50
6423461,CCS,0,594,100
6423461,Five_Barcode_Reverse,570,594,75
6423461,Three_Barcode,1,71,50
6423462,CCS,0,1403,100
6423462,Five_Barcode_Reverse,1379,1403,75
6423462,Three_Barcode_Reverse,1332,1403,50
6423464,CCS,0,1386,100
6423464,Five_Barcode,1,25,75
6423464,Three_Barcode,1,71,50
6423465,CCS,0,3732,100
6423465,Five_Barcode,1,25,75
6423465,Three_Barcode,1,71,50
6423466,CCS,0,1774,100
6423467,CCS,0,764,100
6423467,Five_Barcode_Reverse,740,764,75
6423467,Three_Barcode_Reverse,694,764,50
6423471,CCS,0,963,100
6423472,CCS,0,2196,100
6423472,Five_Barcode_Reverse,2172,2196,75
6423472,Three_Barcode_Reverse,2126,2196,50
6423473,CCS,0,2293,100
6423473,Five_Barcode_Reverse,2269,2293,75
6423473,Three_Barcode,1,71,50
6423474,CCS,0,1534,100
6423474,Five_Barcode,3,30,75
6423474,Three_Barcode,3,93,50
6423475,CCS,0,1023,100
6423475,Three_Barcode_Reverse,937,1013,50
6423476,CCS,0,1770,100
6423476,Three_Barcode_Reverse,1016,1115,50
6423481,CCS,0,3481,100
6423481,Five_Barcode_Reverse,3455,3481,75
6423481,Three_Barcode_Reverse,3394,3482,50
6423482,CCS,0,1247,100
6423482,Five_Barcode_Reverse,667,691,75
6423482,Five_Barcode_Reverse,1223,1247,75
6423482,Three_Barcode_Reverse,621,691,50
6423482,Three_Barcode_Reverse,1177,1247,50
6423486,CCS,0,5175,100
6423486,Five_Barcode_Reverse,2196,2220,75
6423486,Five_Barcode_Reverse,2921,2945,75
6423486,Five_Barcode_Reverse,5151,5175,75
6423486,Three_Barcode_Reverse,5105,5175,50
6423487,CCS,0,1205,100
6423487,Five_Barcode_Reverse,1181,1205,75
6423487,Three_Barcode,1,71,50
6423490,CCS,0,545,100
6423490,Five_Barcode_Reverse,521,545,75
6423490,Three_Barcode_Reverse,476,546,50
6423492,CCS,0,2844,100
6423492,Three_Barcode_Reverse,2775,2852,50
6423494,CCS,0,3042,100
6423494,Five_Barcode_Reverse,3018,3042,75
6423494,Three_Barcode,1,79,50
6423498,CCS,0,753,100
6423500,CCS,0,2178,100
6423500,Five_Barcode_Reverse,2154,2178,75
6423500,Three_Barcode,1,76,50
6423504,CCS,0,1492,100
6423504,Five_Barcode_Reverse,1468,1492,75
6423504,Three_Barcode_Reverse,1421,1492,50
6423505,CCS,0,1223,100
6423505,Five_Barcode_Reverse,1199,1223,75
6423505,Three_Barcode,1,71,50
6423506,CCS,0,855,100
6423506,Five_Barcode_Reverse,831,855,75
6423506,Three_Barcode_Reverse,783,855,50
6423508,CCS,0,1068,100
6423508,Five_Barcode,1,25,75
6423508,Three_Barcode,1,71,50
6423508,Three_Barcode,1,73,50
6423510,CCS,0,1148,100
6423512,CCS,0,448,100
6423512,Five_Barcode_Reverse,424,448,75
6423512,Three_Barcode,1,71,50
6423513,CCS,0,1069,100
6423513,Five_Barcode_Reverse,1043,1070,75
6423513,Three_Barcode,1,72,50
6423514,CCS,0,171,100
6423515,CCS,0,2334,100
6423515,Five_Barcode_Reverse,2310,2334,75
6423515,Three_Barcode_Reverse,2264,2334,50
6423516,CCS,0,2283,100
6423516,Five_Barcode_Reverse,2259,2283,75
6423516,Three_Barcode,1,71,50
6423516,Three_Barcode,1,73,50
6423517,CCS,0,563,100
6423517,Five_Barcode,1,25,75
6423517,Three_Barcode_Reverse,493,564,50
6423518,CCS,0,737,100
6423518,Five_Barcode_Reverse,713,737,75
6423518,Three_Barcode_Reverse,667,737,50
6423519,CCS,0,692,100
6423519,Five_Barcode_Reverse,668,692,75
6423519,Three_Barcode_Reverse,622,692,50
6423521,CCS,0,503,100
6423522,CCS,0,261,100
6423522,Five_Barcode_Reverse,238,262,75
6423522,Three_Barcode_Reverse,191,262,50
6423523,CCS,0,1241,100
6423523,Five_Barcode_Reverse,1217,1241,75
6423523,Three_Barcode,1,71,50
6423525,CCS,0,2263,100
6423525,Five_Barcode_Reverse,2238,2264,75
6423525,Three_Barcode,2,78,50
6423525,Three_Barcode,2,82,50
6423526,CCS,0,1546,100
6423526,Five_Barcode_Reverse,1522,1546,75
6423526,Three_Barcode,1,72,50
6423527,CCS,0,1263,100
6423527,Five_Barcode_Reverse,1239,1263,75
6423527,Three_Barcode_Reverse,1193,1263,50
6423528,CCS,0,1917,100
6423528,Five_Barcode_Reverse,1892,1917,75
6423528,Three_Barcode_Reverse,1846,1917,50
6423529,CCS,0,325,100
6423530,CCS,0,263,100
6423532,CCS,0,748,100
6423532,Five_Barcode_Reverse,724,748,75
6423532,Three_Barcode,1,72,50
6423536,CCS,0,1196,100
6423536,Five_Barcode_Reverse,1172,1196,75
6423536,Three_Barcode_Reverse,1126,1196,50
6423538,CCS,0,4262,100
6423538,Three_Barcode_Reverse,2200,2285,50
6423542,CCS,0,734,100
6423546,CCS,0,1817,100
6423546,Five_Barcode_Reverse,1793,1817,75
6423546,Three_Barcode_Reverse,1747,1817,50
6488141,CCS,0,1383,100
6488141,Three_Barcode_Reverse,1316,1387,50
6488143,CCS,0,271,100
6488145,CCS,0,3360,100
6488145,Five_Barcode_Reverse,3336,3360,75
6488145,Three_Barcode,2073,2149,50
6488146,CCS,0,888,100
6488146,Five_Barcode_Reverse,864,888,75
6488146,Three_Barcode_Reverse,818,888,50
6488149,CCS,0,1171,100
6488149,Five_Barcode_Reverse,1145,1171,75
6488149,Three_Barcode_Reverse,1096,1171,50
6488151,CCS,0,1608,100
6488151,Five_Barcode_Reverse,918,942,75
6488151,Five_Barcode_Reverse,1584,1608,75
6488151,Three_Barcode_Reverse,872,942,50
6488151,Three_Barcode_Reverse,1538,1608,50
